"","X","audio","Answer.condition","Answer.time_in_minutes","workerid","rawRT","key","slide_type","image","slide_number","speaker_cond","logRT","rt"
"985",13504,"summa.wav","all_QUD",9.3435,168,2617,"No","trial_1","13",11,"allQUD",7.86978390253015,2617
"986",13521,"summa.wav","all_QUD",9.3435,168,2490,"No","trial_1","13",28,"allQUD",7.82003798945875,2490
"987",13523,"summa.wav","all_QUD",9.3435,168,1170,"No","trial_1","13",30,"allQUD",7.0647590277918,1170
"988",13528,"summa.wav","all_QUD",9.3435,168,1559,"No","trial_1","13",35,"allQUD",7.35179986905778,1559
"989",13553,"summa.wav","all_QUD",9.3435,168,2216,"No","trial_2","13",60,"allQUD",7.70345904786717,2216
"990",13560,"summa.wav","all_QUD",9.3435,168,1696,"No","trial_2","13",67,"allQUD",7.43602781635185,1696
"991",13576,"summa.wav","all_QUD",9.3435,168,1434,"No","trial_2","13",83,"allQUD",7.26822302115957,1434
"992",13596,"summa.wav","all_QUD",7.82736666666667,169,2173,"No","trial_1","13",23,"allQUD",7.68386398025643,2173
"993",13598,"summa.wav","all_QUD",7.82736666666667,169,1901,"No","trial_1","13",25,"allQUD",7.55013534248843,1901
"994",13603,"summa.wav","all_QUD",7.82736666666667,169,1408,"No","trial_1","13",30,"allQUD",7.24992553671799,1408
"995",13607,"summa.wav","all_QUD",7.82736666666667,169,1968,"No","trial_1","13",34,"allQUD",7.5847730776122,1968
"996",13625,"summa.wav","all_QUD",7.82736666666667,169,1397,"No","trial_2","13",52,"allQUD",7.24208235925696,1397
"997",13635,"summa.wav","all_QUD",7.82736666666667,169,1483,"No","trial_2","13",62,"allQUD",7.30182234213793,1483
"998",13647,"summa.wav","all_QUD",7.82736666666667,169,1373,"No","trial_2","13",74,"allQUD",7.22475340576797,1373
"999",13650,"summa.wav","all_QUD",7.82736666666667,169,1521,"No","trial_2","13",77,"allQUD",7.32712329225929,1521
"1000",13665,"summa.wav","all_QUD",14.2157666666667,170,2196,"Yes","trial_1","13",12,"allQUD",7.69439280262942,2196
"1001",13675,"summa.wav","all_QUD",14.2157666666667,170,2234,"No","trial_1","13",22,"allQUD",7.71154897962915,2234
"1002",13684,"summa.wav","all_QUD",14.2157666666667,170,1718,"No","trial_1","13",31,"allQUD",7.4489161025442,1718
"1003",13689,"summa.wav","all_QUD",14.2157666666667,170,1786,"No","trial_1","13",36,"allQUD",7.48773376143644,1786
"1004",13704,"summa.wav","all_QUD",14.2157666666667,170,1551,"No","trial_2","13",51,"allQUD",7.34665516317654,1551
"1005",13711,"summa.wav","all_QUD",14.2157666666667,170,1275,"No","trial_2","13",58,"allQUD",7.15070145759253,1275
"1006",13734,"summa.wav","all_QUD",14.2157666666667,170,1209,"No","trial_2","13",81,"allQUD",7.09754885061479,1209
"1007",13736,"summa.wav","all_QUD",14.2157666666667,170,1446,"No","trial_2","13",83,"allQUD",7.27655640271871,1446
"1008",13745,"summa.wav","all_QUD",9.56238333333333,171,2725,"No","trial_1","13",12,"allQUD",7.91022370709734,2725
"1009",13755,"summa.wav","all_QUD",9.56238333333333,171,1821,"No","trial_1","13",22,"allQUD",7.50714107972761,1821
"1010",13767,"summa.wav","all_QUD",9.56238333333333,171,1268,"No","trial_1","13",34,"allQUD",7.14519613499717,1268
"1011",13776,"summa.wav","all_QUD",9.56238333333333,171,2226,"No","trial_1","13",43,"allQUD",7.70796153183549,2226
"1012",13784,"summa.wav","all_QUD",9.56238333333333,171,1546,"No","trial_2","13",51,"allQUD",7.34342622914737,1546
"1013",13794,"summa.wav","all_QUD",9.56238333333333,171,1684,"No","trial_2","13",61,"allQUD",7.42892719480227,1684
"1014",13806,"summa.wav","all_QUD",9.56238333333333,171,1891,"No","trial_2","13",73,"allQUD",7.54486106865846,1891
"1015",13812,"summa.wav","all_QUD",9.56238333333333,171,2204,"No","trial_2","13",79,"allQUD",7.6980291702728,2204
"1016",13828,"summa.wav","all_QUD",9.56611666666667,172,1877,"No","trial_1","13",15,"allQUD",7.53743003658651,1877
"1017",13830,"summa.wav","all_QUD",9.56611666666667,172,1925,"No","trial_1","13",17,"allQUD",7.56268124672188,1925
"1018",13843,"summa.wav","all_QUD",9.56611666666667,172,1651,"No","trial_1","13",30,"allQUD",7.40913644392013,1651
"1019",13857,"summa.wav","all_QUD",9.56611666666667,172,1514,"No","trial_1","13",44,"allQUD",7.32251043399739,1514
"1020",13862,"summa.wav","all_QUD",9.56611666666667,172,1709,"No","trial_2","13",49,"allQUD",7.44366368311559,1709
"1021",13868,"summa.wav","all_QUD",9.56611666666667,172,1391,"No","trial_2","13",55,"allQUD",7.23777819192344,1391
"1022",13892,"summa.wav","all_QUD",9.56611666666667,172,1868,"No","trial_2","13",79,"allQUD",7.53262361878879,1868
"1023",13895,"summa.wav","all_QUD",9.56611666666667,172,2191,"No","trial_2","13",82,"allQUD",7.69211333959547,2191
"1024",13905,"summa.wav","all_QUD",10.1484833333333,173,1814,"No","trial_1","13",12,"allQUD",7.50328963067508,1814
"1025",13910,"summa.wav","all_QUD",10.1484833333333,173,2090,"Yes","trial_1","13",17,"allQUD",7.64491934495886,2090
"1026",13930,"summa.wav","all_QUD",10.1484833333333,173,2176,"No","trial_1","13",37,"allQUD",7.68524360797583,2176
"1027",13935,"summa.wav","all_QUD",10.1484833333333,173,2609,"No","trial_1","13",42,"allQUD",7.86672228513673,2609
"1028",13942,"summa.wav","all_QUD",10.1484833333333,173,1811,"No","trial_2","13",49,"allQUD",7.50163445788341,1811
"1029",13954,"summa.wav","all_QUD",10.1484833333333,173,1716,"No","trial_2","13",61,"allQUD",7.44775128004791,1716
"1030",13959,"summa.wav","all_QUD",10.1484833333333,173,1648,"No","trial_2","13",66,"allQUD",7.40731771046942,1648
"1031",13969,"summa.wav","all_QUD",10.1484833333333,173,1774,"No","trial_2","13",76,"allQUD",7.48099216286952,1774
"1032",13985,"summa.wav","all_QUD",11.1673,174,2391,"Yes","trial_1","13",12,"allQUD",7.77946696745832,2391
"1033",13996,"summa.wav","all_QUD",11.1673,174,2353,"Yes","trial_1","13",23,"allQUD",7.76344638872736,2353
"1034",14003,"summa.wav","all_QUD",11.1673,174,1986,"Yes","trial_1","13",30,"allQUD",7.59387784460512,1986
"1035",14013,"summa.wav","all_QUD",11.1673,174,1679,"Yes","trial_1","13",40,"allQUD",7.42595365707754,1679
"1036",14034,"summa.wav","all_QUD",11.1673,174,2353,"Yes","trial_2","13",61,"allQUD",7.76344638872736,2353
"1037",14038,"summa.wav","all_QUD",11.1673,174,2267,"Yes","trial_2","13",65,"allQUD",7.72621265050753,2267
"1038",14042,"summa.wav","all_QUD",11.1673,174,2408,"Yes","trial_2","13",69,"allQUD",7.78655180642871,2408
"1039",14047,"summa.wav","all_QUD",11.1673,174,1865,"Yes","trial_2","13",74,"allQUD",7.53101633207792,1865
"1040",14071,"summa.wav","all_QUD",14.3691833333333,175,1839,"Yes","trial_1","13",18,"allQUD",7.51697722460432,1839
"1041",14074,"summa.wav","all_QUD",14.3691833333333,175,1389,"No","trial_1","13",21,"allQUD",7.23633934275434,1389
"1042",14082,"summa.wav","all_QUD",14.3691833333333,175,927,"No","trial_1","13",29,"allQUD",6.83195356556585,927
"1043",14090,"summa.wav","all_QUD",14.3691833333333,175,970,"No","trial_1","13",37,"allQUD",6.87729607149743,970
"1044",14111,"summa.wav","all_QUD",14.3691833333333,175,1179,"No","trial_2","13",58,"allQUD",7.07242190053737,1179
"1045",14115,"summa.wav","all_QUD",14.3691833333333,175,1039,"No","trial_2","13",62,"allQUD",6.94601399109923,1039
"1046",14127,"summa.wav","all_QUD",14.3691833333333,175,1578,"No","trial_2","13",74,"allQUD",7.36391350140582,1578
"1047",14128,"summa.wav","all_QUD",14.3691833333333,175,922,"No","trial_2","13",75,"allQUD",6.82654522355659,922
"1048",14154,"summa.wav","all_QUD",17.2514333333333,176,2082,"No","trial_1","13",21,"allQUD",7.64108424917491,2082
"1049",14161,"summa.wav","all_QUD",17.2514333333333,176,723,"Yes","trial_1","13",28,"allQUD",6.58340922215876,723
"1050",14168,"summa.wav","all_QUD",17.2514333333333,176,1250,"Yes","trial_1","13",35,"allQUD",7.13089883029635,1250
"1051",14169,"summa.wav","all_QUD",17.2514333333333,176,1341,"Yes","trial_1","13",36,"allQUD",7.20117088328168,1341
"1052",14182,"summa.wav","all_QUD",17.2514333333333,176,1692,"Yes","trial_2","13",49,"allQUD",7.43366654016617,1692
"1053",14185,"summa.wav","all_QUD",17.2514333333333,176,1572,"Yes","trial_2","13",52,"allQUD",7.36010397298915,1572
"1054",14202,"summa.wav","all_QUD",17.2514333333333,176,1420,"Yes","trial_2","13",69,"allQUD",7.25841215059531,1420
"1055",14212,"summa.wav","all_QUD",17.2514333333333,176,1130,"No","trial_2","13",79,"allQUD",7.02997291170639,1130
"1056",14230,"summa.wav","all_QUD",11.2163833333333,177,1635,"No","trial_1","13",17,"allQUD",7.39939808333135,1635
"1057",14231,"summa.wav","all_QUD",11.2163833333333,177,1148,"No","trial_1","13",18,"allQUD",7.04577657687951,1148
"1058",14242,"summa.wav","all_QUD",11.2163833333333,177,1009,"No","trial_1","13",29,"allQUD",6.91671502035361,1009
"1059",14245,"summa.wav","all_QUD",11.2163833333333,177,1046,"No","trial_1","13",32,"allQUD",6.95272864462487,1046
"1060",14262,"summa.wav","all_QUD",11.2163833333333,177,985,"No","trial_2","13",49,"allQUD",6.89264164117209,985
"1061",14263,"summa.wav","all_QUD",11.2163833333333,177,929,"No","trial_2","13",50,"allQUD",6.83410873881384,929
"1062",14287,"summa.wav","all_QUD",11.2163833333333,177,1136,"No","trial_2","13",74,"allQUD",7.0352685992811,1136
"1063",14295,"summa.wav","all_QUD",11.2163833333333,177,1870,"No","trial_2","13",82,"allQUD",7.53369370984863,1870
"1064",14307,"summa.wav","all_QUD",7.1313,178,1894,"No","trial_1","13",14,"allQUD",7.54644627374602,1894
"1065",14310,"summa.wav","all_QUD",7.1313,178,1507,"No","trial_1","13",17,"allQUD",7.3178761986265,1507
"1066",14323,"summa.wav","all_QUD",7.1313,178,893,"No","trial_1","13",30,"allQUD",6.7945865808765,893
"1067",14327,"summa.wav","all_QUD",7.1313,178,1181,"No","trial_1","13",34,"allQUD",7.07411681619736,1181
"1068",14344,"summa.wav","all_QUD",7.1313,178,1357,"No","trial_2","13",51,"allQUD",7.21303165983487,1357
"1069",14352,"summa.wav","all_QUD",7.1313,178,940,"No","trial_2","13",59,"allQUD",6.84587987526405,940
"1070",14368,"summa.wav","all_QUD",7.1313,178,1148,"No","trial_2","13",75,"allQUD",7.04577657687951,1148
"1071",14369,"summa.wav","all_QUD",7.1313,178,1109,"No","trial_2","13",76,"allQUD",7.01121398735037,1109
"1072",14390,"summa.wav","all_QUD",15.2287666666667,179,2501,"Yes","trial_1","13",16,"allQUD",7.82444593087762,2501
"1073",14402,"summa.wav","all_QUD",15.2287666666667,179,2262,"Yes","trial_1","13",28,"allQUD",7.72400465667607,2262
"1074",14403,"summa.wav","all_QUD",15.2287666666667,179,1548,"Yes","trial_1","13",29,"allQUD",7.34471905414967,1548
"1075",14412,"summa.wav","all_QUD",15.2287666666667,179,2694,"Yes","trial_1","13",38,"allQUD",7.89878235697031,2694
"1076",14430,"summa.wav","all_QUD",15.2287666666667,179,1566,"Yes","trial_2","13",56,"allQUD",7.35627987655075,1566
"1077",14433,"summa.wav","all_QUD",15.2287666666667,179,1577,"Yes","trial_2","13",59,"allQUD",7.36327958696304,1577
"1078",14449,"summa.wav","all_QUD",15.2287666666667,179,1764,"Yes","trial_2","13",75,"allQUD",7.47533923656674,1764
"1079",14451,"summa.wav","all_QUD",15.2287666666667,179,1799,"Yes","trial_2","13",77,"allQUD",7.49498623395053,1799
"1080",14468,"summa.wav","all_QUD",9.22095,180,1899,"No","trial_1","13",14,"allQUD",7.54908271081229,1899
"1081",14482,"summa.wav","all_QUD",9.22095,180,1684,"No","trial_1","13",28,"allQUD",7.42892719480227,1684
"1082",14484,"summa.wav","all_QUD",9.22095,180,1551,"No","trial_1","13",30,"allQUD",7.34665516317654,1551
"1083",14488,"summa.wav","all_QUD",9.22095,180,1506,"Yes","trial_1","13",34,"allQUD",7.31721240835984,1506
"1084",14513,"summa.wav","all_QUD",9.22095,180,1261,"Yes","trial_2","13",59,"allQUD",7.13966033596492,1261
"1085",14516,"summa.wav","all_QUD",9.22095,180,1223,"Yes","trial_2","13",62,"allQUD",7.10906213568717,1223
"1086",14526,"summa.wav","all_QUD",9.22095,180,1147,"Yes","trial_2","13",72,"allQUD",7.04490511712937,1147
"1087",14536,"summa.wav","all_QUD",9.22095,180,1130,"No","trial_2","13",82,"allQUD",7.02997291170639,1130
"1088",14547,"summa.wav","all_QUD",9.03025,181,2560,"No","trial_1","13",13,"allQUD",7.84776253747361,2560
"1089",14551,"summa.wav","all_QUD",9.03025,181,1808,"Yes","trial_1","13",17,"allQUD",7.49997654095212,1808
"1090",14565,"summa.wav","all_QUD",9.03025,181,1948,"No","trial_1","13",31,"allQUD",7.57455848420248,1948
"1091",14577,"summa.wav","all_QUD",9.03025,181,1908,"No","trial_1","13",43,"allQUD",7.55381085200823,1908
"1092",14582,"summa.wav","all_QUD",9.03025,181,1437,"No","trial_2","13",48,"allQUD",7.27031288607902,1437
"1093",14589,"summa.wav","all_QUD",9.03025,181,979,"No","trial_2","13",55,"allQUD",6.88653164253051,979
"1094",14607,"summa.wav","all_QUD",9.03025,181,1380,"No","trial_2","13",73,"allQUD",7.22983877815125,1380
"1095",14610,"summa.wav","all_QUD",9.03025,181,910,"No","trial_2","13",76,"allQUD",6.8134445995109,910
"1096",14633,"summa.wav","all_QUD",7.66326666666667,182,2096,"No","trial_1","13",19,"allQUD",7.64778604544093,2096
"1097",14639,"summa.wav","all_QUD",7.66326666666667,182,1415,"Yes","trial_1","13",25,"allQUD",7.25488481007734,1415
"1098",14646,"summa.wav","all_QUD",7.66326666666667,182,1235,"Yes","trial_1","13",32,"allQUD",7.11882624906208,1235
"1099",14652,"summa.wav","all_QUD",7.66326666666667,182,1059,"Yes","trial_1","13",38,"allQUD",6.96508034560141,1059
"1100",14666,"summa.wav","all_QUD",7.66326666666667,182,1650,"No","trial_2","13",52,"allQUD",7.40853056689463,1650
"1101",14679,"summa.wav","all_QUD",7.66326666666667,182,1684,"No","trial_2","13",65,"allQUD",7.42892719480227,1684
"1102",14683,"summa.wav","all_QUD",7.66326666666667,182,1362,"Yes","trial_2","13",69,"allQUD",7.21670948670946,1362
"1103",14697,"summa.wav","all_QUD",7.66326666666667,182,865,"Yes","trial_2","13",83,"allQUD",6.76272950693188,865
"1104",14711,"summa.wav","all_QUD",10.0482666666667,183,1515,"No","trial_1","13",17,"allQUD",7.32317071794347,1515
"1105",14712,"summa.wav","all_QUD",10.0482666666667,183,1576,"No","trial_1","13",18,"allQUD",7.36264527041782,1576
"1106",14726,"summa.wav","all_QUD",10.0482666666667,183,2035,"No","trial_1","13",32,"allQUD",7.6182510978767,2035
"1107",14730,"summa.wav","all_QUD",10.0482666666667,183,1815,"No","trial_1","13",36,"allQUD",7.50384074669895,1815
"1108",14744,"summa.wav","all_QUD",10.0482666666667,183,1257,"No","trial_2","13",50,"allQUD",7.13648320859025,1257
"1109",14746,"summa.wav","all_QUD",10.0482666666667,183,1502,"No","trial_2","13",52,"allQUD",7.31455283232408,1502
"1110",14762,"summa.wav","all_QUD",10.0482666666667,183,1618,"No","trial_2","13",68,"allQUD",7.38894609761844,1618
"1111",14774,"summa.wav","all_QUD",10.0482666666667,183,1447,"No","trial_2","13",80,"allQUD",7.27724772663148,1447
"1112",14797,"summa.wav","all_QUD",13.6312333333333,184,2391,"Yes","trial_1","13",23,"allQUD",7.77946696745832,2391
"1113",14819,"summa.wav","all_QUD",13.6312333333333,184,2062,"Yes","trial_1","13",45,"allQUD",7.63143166457691,2062
"1114",14820,"summa.wav","all_QUD",13.6312333333333,184,1851,"Yes","trial_1","13",46,"allQUD",7.5234813125735,1851
"1115",14830,"summa.wav","all_QUD",13.6312333333333,184,2126,"No","trial_2","13",56,"allQUD",7.66199755890189,2126
"1116",14832,"summa.wav","all_QUD",13.6312333333333,184,1478,"No","trial_2","13",58,"allQUD",7.29844510150815,1478
"1117",14852,"summa.wav","all_QUD",13.6312333333333,184,1917,"No","trial_2","13",78,"allQUD",7.55851674304564,1917
"1118",14853,"summa.wav","all_QUD",13.6312333333333,184,1881,"No","trial_2","13",79,"allQUD",7.53955882930103,1881
"1119",14963,"summa.wav","all_QUD",7.56783333333333,186,1676,"No","trial_1","13",25,"allQUD",7.42416528104203,1676
"1120",14966,"summa.wav","all_QUD",7.56783333333333,186,1242,"No","trial_1","13",28,"allQUD",7.12447826249342,1242
"1121",14971,"summa.wav","all_QUD",7.56783333333333,186,1132,"No","trial_1","13",33,"allQUD",7.03174125876313,1132
"1122",14972,"summa.wav","all_QUD",7.56783333333333,186,1141,"No","trial_1","13",34,"allQUD",7.03966034986208,1141
"1123",14991,"summa.wav","all_QUD",7.56783333333333,186,1003,"No","trial_2","13",53,"allQUD",6.91075078796194,1003
"1124",14999,"summa.wav","all_QUD",7.56783333333333,186,986,"No","trial_2","13",61,"allQUD",6.89365635460264,986
"1125",15014,"summa.wav","all_QUD",7.56783333333333,186,963,"No","trial_2","13",76,"allQUD",6.87005341179813,963
"1126",15015,"summa.wav","all_QUD",7.56783333333333,186,939,"No","trial_2","13",77,"allQUD",6.84481547920826,939
"1127",15204,"summa.wav","all_QUD",10.4215333333333,189,2813,"Yes","trial_1","13",19,"allQUD",7.94200680848986,2813
"1128",15206,"summa.wav","all_QUD",10.4215333333333,189,2265,"No","trial_1","13",21,"allQUD",7.72533003791713,2265
"1129",15224,"summa.wav","all_QUD",10.4215333333333,189,1794,"No","trial_1","13",39,"allQUD",7.49220304261874,1794
"1130",15229,"summa.wav","all_QUD",10.4215333333333,189,2178,"No","trial_1","13",44,"allQUD",7.68616230349291,2178
"1131",15238,"summa.wav","all_QUD",10.4215333333333,189,1730,"No","trial_2","13",53,"allQUD",7.45587668749182,1730
"1132",15250,"summa.wav","all_QUD",10.4215333333333,189,1714,"No","trial_2","13",65,"allQUD",7.44658509915773,1714
"1133",15261,"summa.wav","all_QUD",10.4215333333333,189,2113,"No","trial_2","13",76,"allQUD",7.65586401761606,2113
"1134",15268,"summa.wav","all_QUD",10.4215333333333,189,2114,"No","trial_2","13",83,"allQUD",7.65633716643018,2114
"1135",15284,"summa.wav","all_QUD",10.1773166666667,190,3741,"No","trial_1","13",19,"allQUD",8.22710823434815,3741
"1136",15304,"summa.wav","all_QUD",10.1773166666667,190,3258,"No","trial_1","13",39,"allQUD",8.08886878916199,3258
"1137",15310,"summa.wav","all_QUD",10.1773166666667,190,2927,"No","trial_1","13",45,"allQUD",7.98173328669189,2927
"1138",15315,"summa.wav","all_QUD",10.1773166666667,190,1961,"No","trial_2","13",50,"allQUD",7.58120982619635,1961
"1139",15327,"summa.wav","all_QUD",10.1773166666667,190,1939,"No","trial_2","13",62,"allQUD",7.56992765524265,1939
"1140",15333,"summa.wav","all_QUD",10.1773166666667,190,1875,"No","trial_2","13",68,"allQUD",7.53636393840451,1875
"1141",15347,"summa.wav","all_QUD",10.1773166666667,190,1879,"No","trial_2","13",82,"allQUD",7.53849499941346,1879
"1142",15517,"summa.wav","all_QUD",11.3876,193,1982,"No","trial_1","13",12,"allQUD",7.59186171488993,1982
"1143",15521,"summa.wav","all_QUD",11.3876,193,2372,"No","trial_1","13",16,"allQUD",7.77148876011762,2372
"1144",15536,"summa.wav","all_QUD",11.3876,193,1612,"No","trial_1","13",31,"allQUD",7.38523092306657,1612
"1145",15545,"summa.wav","all_QUD",11.3876,193,2077,"No","trial_1","13",40,"allQUD",7.63867982387611,2077
"1146",15567,"summa.wav","all_QUD",11.3876,193,1763,"No","trial_2","13",62,"allQUD",7.47477218239787,1763
"1147",15568,"summa.wav","all_QUD",11.3876,193,1206,"No","trial_2","13",63,"allQUD",7.09506437728713,1206
"1148",15581,"summa.wav","all_QUD",11.3876,193,1704,"No","trial_2","13",76,"allQUD",7.44073370738926,1704
"1149",15585,"summa.wav","all_QUD",11.3876,193,1079,"No","trial_2","13",80,"allQUD",6.98378996525813,1079
"1150",15606,"summa.wav","all_QUD",9.35893333333333,194,3825,"No","trial_1","13",21,"allQUD",8.24931374626064,3825
"1151",15611,"summa.wav","all_QUD",9.35893333333333,194,2889,"No","trial_1","13",26,"allQUD",7.96866570046623,2889
"1152",15618,"summa.wav","all_QUD",9.35893333333333,194,1779,"No","trial_1","13",33,"allQUD",7.48380668766583,1779
"1153",15623,"summa.wav","all_QUD",9.35893333333333,194,1342,"No","trial_1","13",38,"allQUD",7.20191631753163,1342
"1154",15645,"summa.wav","all_QUD",9.35893333333333,194,1483,"No","trial_2","13",60,"allQUD",7.30182234213793,1483
"1155",15646,"summa.wav","all_QUD",9.35893333333333,194,1053,"No","trial_2","13",61,"allQUD",6.95939851213398,1053
"1156",15659,"summa.wav","all_QUD",9.35893333333333,194,1391,"No","trial_2","13",74,"allQUD",7.23777819192344,1391
"1157",15666,"summa.wav","all_QUD",9.35893333333333,194,1317,"No","trial_2","13",81,"allQUD",7.18311170174328,1317
"1158",15680,"summa.wav","all_QUD",11.0124833333333,195,2864,"Yes","trial_1","13",15,"allQUD",7.95997452808054,2864
"1159",15690,"summa.wav","all_QUD",11.0124833333333,195,1493,"Yes","trial_1","13",25,"allQUD",7.30854279753919,1493
"1160",15708,"summa.wav","all_QUD",11.0124833333333,195,1944,"Yes","trial_1","13",43,"allQUD",7.57250298502038,1944
"1161",15711,"summa.wav","all_QUD",11.0124833333333,195,980,"No","trial_1","13",46,"allQUD",6.88755257166462,980
"1162",15722,"summa.wav","all_QUD",11.0124833333333,195,1857,"Yes","trial_2","13",55,"allQUD",7.52671756135271,1857
"1163",15725,"summa.wav","all_QUD",11.0124833333333,195,1588,"Yes","trial_2","13",58,"allQUD",7.37023064180708,1588
"1164",15738,"summa.wav","all_QUD",11.0124833333333,195,1492,"Yes","trial_2","13",71,"allQUD",7.30787278076371,1492
"1165",15741,"summa.wav","all_QUD",11.0124833333333,195,1072,"No","trial_2","13",74,"allQUD",6.97728134163075,1072
"1166",15766,"summa.wav","all_QUD",8.75443333333333,196,1775,"No","trial_1","13",19,"allQUD",7.48155570190952,1775
"1167",15773,"summa.wav","all_QUD",8.75443333333333,196,1688,"No","trial_1","13",26,"allQUD",7.4312996751559,1688
"1168",15784,"summa.wav","all_QUD",8.75443333333333,196,1377,"Yes","trial_1","13",37,"allQUD",7.22766249872865,1377
"1169",15787,"summa.wav","all_QUD",8.75443333333333,196,1577,"No","trial_1","13",40,"allQUD",7.36327958696304,1577
"1170",15802,"summa.wav","all_QUD",8.75443333333333,196,1531,"No","trial_2","13",55,"allQUD",7.33367639565768,1531
"1171",15805,"summa.wav","all_QUD",8.75443333333333,196,1297,"No","trial_2","13",58,"allQUD",7.16780918431644,1297
"1172",15823,"summa.wav","all_QUD",8.75443333333333,196,1459,"No","trial_2","13",76,"allQUD",7.28550654852279,1459
"1173",15826,"summa.wav","all_QUD",8.75443333333333,196,1688,"No","trial_2","13",79,"allQUD",7.4312996751559,1688
"1174",15931,"summa.wav","all_QUD",8.68658333333333,198,2295,"Yes","trial_1","13",17,"allQUD",7.73848812249465,2295
"1175",15942,"summa.wav","all_QUD",8.68658333333333,198,1797,"Yes","trial_1","13",28,"allQUD",7.49387388678356,1797
"1176",15957,"summa.wav","all_QUD",8.68658333333333,198,1444,"Yes","trial_1","13",43,"allQUD",7.27517231945277,1444
"1177",15960,"summa.wav","all_QUD",8.68658333333333,198,1557,"No","trial_1","13",46,"allQUD",7.350516171834,1557
"1178",15972,"summa.wav","all_QUD",8.68658333333333,198,2072,"No","trial_2","13",58,"allQUD",7.63626960337937,2072
"1179",15973,"summa.wav","all_QUD",8.68658333333333,198,1545,"No","trial_2","13",59,"allQUD",7.34277918933185,1545
"1180",15981,"summa.wav","all_QUD",8.68658333333333,198,1471,"No","trial_2","13",67,"allQUD",7.29369772060144,1471
"1181",15994,"summa.wav","all_QUD",8.68658333333333,198,1277,"No","trial_2","13",80,"allQUD",7.15226885603254,1277
"1182",16020,"summa.wav","all_QUD",8.59565,199,1335,"No","trial_1","13",25,"allQUD",7.19668657083435,1335
"1183",16023,"summa.wav","all_QUD",8.59565,199,1194,"No","trial_1","13",28,"allQUD",7.08506429395255,1194
"1184",16024,"summa.wav","all_QUD",8.59565,199,1085,"No","trial_1","13",29,"allQUD",6.98933526597456,1085
"1185",16028,"summa.wav","all_QUD",8.59565,199,1096,"No","trial_1","13",33,"allQUD",6.99942246750796,1096
"1186",16043,"summa.wav","all_QUD",8.59565,199,1367,"No","trial_2","13",48,"allQUD",7.22037383672395,1367
"1187",16056,"summa.wav","all_QUD",8.59565,199,1006,"No","trial_2","13",61,"allQUD",6.91373735065968,1006
"1188",16063,"summa.wav","all_QUD",8.59565,199,1082,"No","trial_2","13",68,"allQUD",6.98656645940643,1082
"1189",16077,"summa.wav","all_QUD",8.59565,199,1077,"No","trial_2","13",82,"allQUD",6.98193467715639,1077
"1190",16086,"summa.wav","all_QUD",12.4531,200,2024,"No","trial_1","13",11,"allQUD",7.61283103040736,2024
"1191",16102,"summa.wav","all_QUD",12.4531,200,1635,"No","trial_1","13",27,"allQUD",7.39939808333135,1635
"1192",16115,"summa.wav","all_QUD",12.4531,200,1649,"No","trial_1","13",40,"allQUD",7.4079243225596,1649
"1193",16118,"summa.wav","all_QUD",12.4531,200,1505,"No","trial_1","13",43,"allQUD",7.31654817718298,1505
"1194",16128,"summa.wav","all_QUD",12.4531,200,1609,"No","trial_2","13",53,"allQUD",7.38336814699238,1609
"1195",16136,"summa.wav","all_QUD",12.4531,200,1550,"No","trial_2","13",61,"allQUD",7.34601020991329,1550
"1196",16147,"summa.wav","all_QUD",12.4531,200,1939,"No","trial_2","13",72,"allQUD",7.56992765524265,1939
"1197",16152,"summa.wav","all_QUD",12.4531,200,1548,"No","trial_2","13",77,"allQUD",7.34471905414967,1548
"1198",16174,"summa.wav","all_QUD",13.0990333333333,201,1807,"Yes","trial_1","13",19,"allQUD",7.49942329059223,1807
"1199",16180,"summa.wav","all_QUD",13.0990333333333,201,1486,"Yes","trial_1","13",25,"allQUD",7.3038432252777,1486
"1200",16195,"summa.wav","all_QUD",13.0990333333333,201,1658,"Yes","trial_1","13",40,"allQUD",7.41336733569524,1658
"1201",16209,"summa.wav","all_QUD",13.0990333333333,201,1148,"Yes","trial_2","13",54,"allQUD",7.04577657687951,1148
"1202",16217,"summa.wav","all_QUD",13.0990333333333,201,1407,"Yes","trial_2","13",62,"allQUD",7.24921505711439,1407
"1203",16225,"summa.wav","all_QUD",13.0990333333333,201,1635,"Yes","trial_2","13",70,"allQUD",7.39939808333135,1635
"1204",16227,"summa.wav","all_QUD",13.0990333333333,201,1553,"Yes","trial_2","13",72,"allQUD",7.34794382314869,1553
"1205",16249,"summa.wav","all_QUD",11.2618333333333,202,2304,"No","trial_1","13",14,"allQUD",7.74240202181578,2304
"1206",16253,"summa.wav","all_QUD",11.2618333333333,202,1296,"No","trial_1","13",18,"allQUD",7.16703787691222,1296
"1207",16265,"summa.wav","all_QUD",11.2618333333333,202,1331,"No","trial_1","13",30,"allQUD",7.19368581839511,1331
"1208",16267,"summa.wav","all_QUD",11.2618333333333,202,1753,"No","trial_1","13",32,"allQUD",7.46908388492123,1753
"1209",16284,"summa.wav","all_QUD",11.2618333333333,202,1680,"No","trial_2","13",49,"allQUD",7.4265490723973,1680
"1210",16287,"summa.wav","all_QUD",11.2618333333333,202,1513,"No","trial_2","13",52,"allQUD",7.32184971378836,1513
